,index,link,name,user rating,Price (in Indian Rupees),Type,Dedicated Graphic Memory Capacity,Processor Brand,SSD,RAM (in GB),RAM Type,Expandable Memory,Operating System,Touchscreen,Screen Size (in inch),Weight (in kg),screen_resolution,company,Storage,Processor name,CPU_ranking,battery_backup,gpu name ,gpu_benchmark,ram_type_tokenized,gpu_processor tokenized,Normalized_CPU_Ranking,Normalized_GPU_Benchmark,Portability,Performance_Score,Value_Score
810,810,https://www.flipkart.com/dell-xps-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-13-9305-thin-light-laptop/p/itm95be27098fd07?pid=COMG3FHBHHVQFVH8&lid=LSTCOMG3FHBHHVQFVH8UD1YOK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_34_811&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2ae96642-01da-4489-b2b2-7e6a9c75af34.COMG3FHBHHVQFVH8.SEARCH&ssid=20xsf0707r6e43cw1653223297546,"dell xps core i5 11th gen - (16 gb/512 gb ssd/windows 10) xps 13 9305 thin and light laptop  (13.3 inch, platinum silver, 1.16 kg, with ms office)",4.2062318840579715,114690,2,0.0,1,1,16,lpddr4x,1,1,0,13.3,1.16,2,4,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,6,8,0.884828349944629,0.07112068965517242,80.65578008185024,39.29168647611411,21.013789762078957
811,811,https://www.flipkart.com/asus-vivobook-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-x415ea-ek302ts-thin-light-laptop/p/itm621b667e130de?pid=COMG3HHGFDRRGY9G&lid=LSTCOMG3HHGFDRRGY9GFH3JHK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_34_812&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2ae96642-01da-4489-b2b2-7e6a9c75af34.COMG3HHGFDRRGY9G.SEARCH&ssid=20xsf0707r6e43cw1653223297546,"asus vivobook core i3 11th gen - (4 gb/256 gb ssd/windows 10 home) x415ea-ek302ts thin and light laptop  (14 inch, transparent silver, 1.55 kg, with ms office)",4.5,34990,2,0.0,1,1,4,ddr4,0,1,0,14.0,1.55,2,1,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,65.18021700707921,21.918718997021422,46.409636480815564
812,812,https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmd1eae80ccd6dc?pid=COMG3FHBF5VPHE6Q&lid=LSTCOMG3FHBF5VPHE6Q2S1DFZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_34_813&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2ae96642-01da-4489-b2b2-7e6a9c75af34.COMG3FHBF5VPHE6Q.SEARCH&ssid=20xsf0707r6e43cw1653223297546,"dell vostro core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10) vostro 3400 thin and light laptop  (14 inch, dune, 1.58 kg, with ms office)",4.2062318840579715,61990,2,0.0,1,1,8,ddr4,1,1,0,14.0,1.58,2,4,1256,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,64.20895910323907,34.3416864761141,39.92815310855274
813,813,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc642d8d7baaf4?pid=COMGYCG8HYX7CGQE&lid=LSTCOMGYCG8HYX7CGQEB6FI6Y&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_34_814&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2ae96642-01da-4489-b2b2-7e6a9c75af34.COMGYCG8HYX7CGQE.SEARCH&ssid=20xsf0707r6e43cw1653223297546,"dell vostro core i3 10th gen - (4 gb/256 gb ssd/windows 10 home) vostro 3401 thin and light laptop  (14 inch, accent black, 1.58 kg, with ms office)",4.3,36057,2,0.0,1,1,4,ddr4,1,1,0,14.0,1.58,2,4,256,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7,0.40642303433001115,0.017456896551724138,64.20895910323907,16.06423394718754,30.22352247625854
814,814,https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-laptop/p/itmf323b897b68d2?pid=COMG36BSGU46YWAX&lid=LSTCOMG36BSGU46YWAXWDE70Q&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_34_815&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2ae96642-01da-4489-b2b2-7e6a9c75af34.COMG36BSGU46YWAX.SEARCH&ssid=20xsf0707r6e43cw1653223297546,"lenovo ideapad gaming 3 core i5 10th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15imh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4.3,68999,1,4.0,1,1,8,ddr4,1,1,0,15.6,2.2,2,3,1256,intel core i5 10th gen,187,4.0,nvidia geforce gtx 1650,59.9,4,6,0.7973421926910299,0.2538793103448276,30.582195211856,42.12127864016496,44.98111479743203
815,815,https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15arh05-laptop/p/itm5bebf27dba264?pid=COMG36BSYCJQMNSW&lid=LSTCOMG36BSYCJQMNSWZFTKI7&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_34_816&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2ae96642-01da-4489-b2b2-7e6a9c75af34.COMG36BSYCJQMNSW.SEARCH&ssid=20xsf0707r6e43cw1653223297546,"lenovo ideapad gaming 3 ryzen 5 hexa core 4600h - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15arh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4.5,63990,1,4.0,2,1,8,ddr4,0,1,0,15.6,2.2,2,3,1256,amd ryzen 5 hexa core,87,4.0,nvidia geforce gtx 1650,59.9,4,6,0.9080841638981174,0.2538793103448276,30.582195211856,45.41031518501546,53.85549608805662
816,816,https://www.flipkart.com/lenovo-ideapad-slim-5i-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05u2a-thin-light-laptop/p/itm68e32d40a4d09?pid=COMG36BSNHCBCZ2Q&lid=LSTCOMG36BSNHCBCZ2QFYFAS3&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_817&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG36BSNHCBCZ2Q.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"lenovo ideapad slim 5i core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) 14itl05u2a thin and light laptop  (14 inch, graphite grey, 1.39 kg, with ms office)",4.2,56990,2,0.0,1,1,8,ddr4,0,1,0,14.0,1.39,2,3,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,70.36025916089339,34.3416864761141,44.27689739498157
817,817,https://www.flipkart.com/lenovo-ideapad-slim-5-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-10-home-15alc05-a-b-thin-light-laptop/p/itm1ac1692bc6d3a?pid=COMG36BSDCNFVCZ9&lid=LSTCOMG36BSDCNFVCZ94ZNUT9&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_818&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG36BSDCNFVCZ9.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"lenovo ideapad slim 5 ryzen 7 octa core 5700u - (16 gb/512 gb ssd/windows 10 home) 15alc05 a|| 15alc05 b thin and light laptop  (15.6 inch, graphite grey, 1.66 kg, with ms office)",4.3,67990,2,0.0,2,1,16,ddr4,0,1,0,15.6,1.66,2,3,512,amd ryzen 7 octa core,64,4.5,amd radeon,102.0,4,5,0.9335548172757475,0.4353448275862069,55.10645728381994,51.55631945240004,58.20797151740127
818,818,https://www.flipkart.com/lenovo-v15-athlon-dual-core-3050u-4-gb-1-tb-hdd-dos-laptop/p/itme3d766b0e3bba?pid=COMG3EJAHEUMMZEH&lid=LSTCOMG3EJAHEUMMZEHHP5TYZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_819&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG3EJAHEUMMZEH.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"lenovo v15 athlon dual core 3050u - (4 gb/1 tb hdd/dos) v15 laptop  (15.6 inch, iron grey, 1.85 kg)",3.8,27990,4,0.0,2,0,4,ddr4,1,3,0,15.6,1.85,1,3,1024,amd athlon dual core,579,4.5,amd radeon,102.0,4,5,0.36323366555924697,0.4353448275862069,48.95515722616562,27.192781246419983,77.28587998216292
819,819,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-144-hz-fx506li-hn271ts-laptop/p/itme14aa4095ad4c?pid=COMGFVWMZXNEDHFB&lid=LSTCOMGFVWMZXNEDHFBKVM1HI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_820&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMGFVWMZXNEDHFB.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"asus tuf gaming f15 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650 ti/144 hz) fx506li-hn271ts gaming laptop  (15.6 inch, black plastic, 2.3 kg, with ms office)",4.4,65990,1,4.0,1,1,8,ddr4,0,1,0,15.6,2.3,2,1,512,intel core i5 10th gen,187,4.0,nvidia geforce gtx 1650 ti,41.8,4,31,0.7973421926910299,0.1758620689655172,27.344668865722163,39.804166571199445,44.32998886840053
820,820,https://www.flipkart.com/dell-vostro-core-i3-11th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itm942916144c754?pid=COMG3YV5SNB6Z4EP&lid=LSTCOMG3YV5SNB6Z4EPYM8HCW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_821&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG3YV5SNB6Z4EP.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"dell vostro core i3 11th gen - (4 gb/1 tb hdd/256 gb ssd/windows 10) vostro 3400 thin and light laptop  (14 inch, dune, 1.58 kg, with ms office)",4.1,43126,2,0.0,1,1,4,ddr4,0,1,0,14.0,1.58,2,4,1256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,64.20895910323907,21.918718997021422,35.835728443583044
821,821,https://www.flipkart.com/acer-aspire-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-75g-50ta-a715-75g-41g-a715-75g-52aa-gaming-laptop/p/itm365d5a348ad9c?pid=COMG2KBG2K4GFFF7&lid=LSTCOMG2KBG2K4GFFF75TIZXH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_822&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG2KBG2K4GFFF7.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"acer aspire 7 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650) a715-75g-50ta/ a715-75g-41g/ a715-75g-52aa gaming laptop  (15.6 inch, black, 2.15 kg)",4.4,54990,1,4.0,1,1,8,ddr4,1,1,0,15.6,2.15,2,8,512,intel core i5 10th gen,187,4.0,nvidia geforce gtx 1650,59.9,4,6,0.7973421926910299,0.2538793103448276,32.20095838492293,42.12127864016496,58.89584231988921
822,822,https://www.flipkart.com/asus-rog-strix-g15-2020-octa-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-144-hz-g512li-hn305t-gaming-laptop/p/itmf0a6683152c5f?pid=COMGFVWMSGPJCPXF&lid=LSTCOMGFVWMSGPJCPXFFH0XZM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_823&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMGFVWMSGPJCPXF.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"asus rog strix g15 (2020) octa core i7 10th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650 ti/144 hz) g512li-hn305t gaming laptop  (15.6 inch, black plastic, 2.30 kg)",4.6,92590,1,4.0,1,1,16,ddr4,1,1,0,15.6,2.3,2,1,1024,intel octa core i7 10th gen,97,4.0,nvidia geforce gtx 1650 ti,41.8,4,31,0.8970099667774086,0.1758620689655172,27.344668865722163,47.7142994615649,36.46924265000764
823,823,https://www.flipkart.com/asus-zephyrus-g14-ryzen-5-hexa-core-amd-ryzen-4600h-4th-gen-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650ti-120-hz-ga401ii-he233t-gaming-laptop/p/itm05f1e3c1977bd?pid=COMG3AW99A9UKVBC&lid=LSTCOMG3AW99A9UKVBCT2DOFA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_824&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG3AW99A9UKVBC.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"asus zephyrus g14 ryzen 5 hexa core amd ryzen™ 5 4600h 4th gen - (8 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce gtx gtx 1650ti/120 hz) ga401ii-he233t gaming laptop  (14 inch, moonlight white, 1.60 kg, with ms office)",4.2062318840579715,84500,1,4.0,2,1,8,ddr4,1,1,0,14.0,1.6,2,1,512,amd ryzen 5 hexa core 4th gen,180,4.0,nvidia geforce gtx 1650 ti,41.8,4,31,0.805094130675526,0.1758620689655172,56.51983403117116,40.03439912933898,32.751725047293235
824,824,https://www.flipkart.com/asus-vivobook-flip-14-2022-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-10-home-tm420ua-ec501ts-2-1-laptop/p/itmc85bf0fd8ef36?pid=COMGF8KSCERA8GDT&lid=LSTCOMGF8KSCERA8GDTP9FIYM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_825&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMGF8KSCERA8GDT.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"asus vivobook flip 14 (2022) ryzen 5 hexa core - (8 gb/512 gb ssd/windows 10 home) tm420ua-ec501ts 2 in 1 laptop  (14 inch, bespoke black, 1.50 kg, with ms office)",4.4,62990,3,0.0,2,1,8,ddr4,0,1,1,14.0,1.5,2,1,512,amd ryzen 5 hexa core,87,5.0,amd radeon,102.0,4,5,0.9080841638981174,0.4353448275862069,73.84059998298727,45.84984104708443,55.48781989938185
825,825,https://www.flipkart.com/msi-gf65-thin-hexa-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-144-hz-10sdr-1283in-gaming-laptop/p/itmea725df13b5ce?pid=COMG2HCTK94YJZXG&lid=LSTCOMG2HCTK94YJZXGSCNNGN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_826&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG2HCTK94YJZXG.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"msi gf65 thin hexa core i5 10th gen - (16 gb/512 gb ssd/windows 10 home/6 gb graphics/nvidia geforce gtx 1660 ti/144 hz) gf65 thin 10sdr-1283in gaming laptop  (15.6 inch, black, 1.86 kg)",4.6,75990,1,6.0,1,1,16,ddr4,0,1,0,15.6,1.86,2,5,512,intel hexa core i5 10th gen,109,4.0,nvidia geforce gtx 1660 ti,76.5,4,47,0.8837209302325582,0.3254310344827586,41.58978478871111,54.23681335204491,54.22136385336225
826,826,https://www.flipkart.com/asus-zenbook-14-ryzen-5-hexa-core-amd-ryzen-5500u-processor-5th-gen-8-gb-512-gb-ssd-windows-10-home-um425ua-am502ts-thin-light-laptop/p/itm60a96e9de559b?pid=COMG36YTBW6ZUPTE&lid=LSTCOMG36YTBW6ZUPTE2ARJQY&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_827&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG36YTBW6ZUPTE.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"asus zenbook 14 ryzen 5 hexa core amd ryzen™ 5 5500u processor 5th gen - (8 gb/512 gb ssd/windows 10 home) um425ua-am502ts thin and light laptop  (14 inch, lilac mist, 1.22 kg, with ms office)",4.2062318840579715,77990,2,0.0,2,1,8,lpddr4x,0,1,0,14.0,1.22,2,1,512,amd ryzen 5 hexa core 5th gen,87,4.5,amd radeon,102.0,6,5,0.9080841638981174,0.4353448275862069,75.86405394932095,45.84984104708443,42.961857436076656
827,827,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5418-thin-light-laptop/p/itm200ce9eb4949f?pid=COMG2GXQHKSHQQZD&lid=LSTCOMG2GXQHKSHQQZDRAQH65&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_828&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG2GXQHKSHQQZD.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10) inspiron 5418 thin and light laptop  (14 inches, silver, 1.5 kg, with ms office)",3.9,64290,2,0.0,1,1,8,ddr4,1,1,0,14.0,1.5,2,4,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,66.79898018014615,34.3416864761141,38.154874667637415
828,828,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5410-2-1-laptop/p/itmabf4d49fac452?pid=COMG2GXQVH2BFA4A&lid=LSTCOMG2GXQVH2BFA4ARIMFSE&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_829&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG2GXQVH2BFA4A.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10) inspiron 5410 2 in 1 laptop  (14 inches, silver, 1.56 kg, with ms office)",4.4,72990,3,0.0,1,1,8,ddr4,1,1,1,14.0,1.56,2,4,512,intel core i5 11th gen,108,5.0,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,71.89808417530695,34.3416864761141,32.45813172009031
829,829,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-2-graphics-3501-thin-light-laptop/p/itm19ebc4cff85c3?pid=COMG2GXQZHYEFQG7&lid=LSTCOMG2GXQZHYEFQG7LCETFO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_830&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG2GXQZHYEFQG7.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"dell inspiron core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10/2 gb graphics) inspiron 3501 thin and light laptop  (15.6 inch, softmint, 1.83 kg, with ms office)",4.2,67999,2,2.0,1,1,8,ddr4,1,1,0,15.6,1.83,2,4,1256,intel core i5 11th gen,108,4.5,nvidia geforce mx 330,16.5,4,28,0.884828349944629,0.06681034482758622,49.6026624953924,36.68866923473479,38.63613150821046
830,830,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-3501-thin-light-laptop/p/itmf488f000db513?pid=COMG36KGGJHYA4D8&lid=LSTCOMG36KGGJHYA4D82THJMO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_831&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG36KGGJHYA4D8.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"dell inspiron core i5 11th gen - (4 gb/1 tb hdd/256 gb ssd/windows 10) inspiron 3501 thin and light laptop  (14.9 inch, accent black, 1.83 kg, with ms office)",4.1,55990,2,0.0,1,1,4,ddr4,1,1,0,14.9,1.83,2,4,1256,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,52.45187282024142,31.866686476114104,41.284752018846994
831,831,https://www.flipkart.com/asus-tuf-dash-series-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-fx516pm-hn157ts-gaming-laptop/p/itmd2f63bbbc6156?pid=COMG36UUDZ4WQRXK&lid=LSTCOMG36UUDZ4WQRXKXYLGWM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_832&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG36UUDZ4WQRXK.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"asus asus tuf dash series core i5 11th gen - (16 gb/512 gb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 3060/144 hz) fx516pm-hn157ts gaming laptop  (15.6 inch, eclipse grey, 2. kg, with ms office)",4.2062318840579715,88990,1,6.0,1,1,16,ddr4,1,1,0,15.6,2.0,2,1,512,intel core i5 11th gen,108,4.0,nvidia geforce rtx 3060,132.0,4,12,0.884828349944629,0.5646551724137931,37.057247904123706,61.37466061404514,52.06901897481783
832,832,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-3501-thin-light-laptop/p/itm3e9d422a60d15?pid=COMG3YV5VFVZDHSN&lid=LSTCOMG3YV5VFVZDHSNSWNFQC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_833&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG3YV5VFVZDHSN.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"dell inspiron core i3 10th gen - (8 gb/256 gb ssd/windows 10) inspiron 3501 thin and light laptop  (15.6 inch, soft mint, 1.83 kg, with ms office)",4.4,40490,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.83,2,4,256,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7,0.40642303433001115,0.017456896551724138,49.6026624953924,18.53923394718754,31.328390933282485
833,833,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-3501-thin-light-laptop/p/itmfc388705c324e?pid=COMG2GXQFFY8QERF&lid=LSTCOMG2GXQFFY8QERFNW6KSF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_834&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG2GXQFFY8QERF.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"dell inspiron core i3 11th gen - (8 gb/1 tb hdd/windows 10) inspiron 3501 thin and light laptop  (15.6 inch, softmint, 1.83 kg, with ms office)",4.0,44999,2,0.0,1,0,8,ddr4,1,1,0,15.6,1.83,2,4,1024,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,49.6026624953924,24.393718997021423,38.864064524691955
834,834,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-14s-dq2100tu-thin-light-laptop/p/itmc79d66e09344b?pid=COMG3682GMYD4SVX&lid=LSTCOMG3682GMYD4SVXKDETFQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_35_835&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=d85d165f-50d8-4986-9b89-ea2b2a09548c.COMG3682GMYD4SVX.SEARCH&ssid=vtcnr65vxzjuhla81653223421343,"hp core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) 14s-dq2100tu thin and light laptop  (14 inch, jet black, 1.46 kg, with ms office)",4.2,44390,2,0.0,1,1,8,ddr4,1,1,0,14.0,1.46,1,2,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,68.0939907185997,24.393718997021423,39.52949064239524
